,nW,n,utm48_x,utm48_y,x,y,z,lat,lon,zabs
436,436,436,397652.4499939258,5937858.060215421,-221.018,-41.189,6.932,53.57957752315208,103.4541016465538,476.932
437,437,437,397674.6319939258,5937873.680215421,-198.836,-25.569,5.216,53.57972220106429,103.45443143795936,475.216
438,438,438,397715.3819939258,5937878.976215421,-158.086,-20.273,5.486,53.5797777353197,103.4550449630141,475.486
439,439,439,397750.0119939258,5937879.935215421,-123.456,-19.314,4.935,53.57979310424552,103.4555675078503,474.935
440,440,440,397786.3689939258,5937870.543215421,-87.099,-28.706,4.83,53.57971580075329,103.45611951765207,474.83
441,441,441,397833.73099392577,5937862.9382154215,-39.737,-36.311,3.621,53.57965669511153,103.45683709848753,473.621
442,442,442,397860.3979939258,5937863.302215422,-13.07,-35.947,2.95,53.579665159361376,103.4572396086524,472.95
443,443,443,397860.3579939258,5937863.298215421,-13.11,-35.951,2.95,53.5796651156309,103.45723900602478,472.95
444,444,444,397860.3849939258,5937863.302215422,-13.083,-35.947,2.945,53.57966515682985,103.45723941237304,472.945
445,445,445,397860.4569939258,5937883.283215421,-13.011,-15.966,1.613,53.57984470593256,103.45723396128307,471.613
446,446,446,397879.8259939258,5937849.4212154215,6.358,-49.828,3.032,53.57954421742911,103.45753748187795,473.032
447,447,447,397918.5269939258,5937827.916215422,45.059,-71.333,3.229,53.579358522118284,103.45812883681813,473.229
448,448,448,397957.6849939258,5937811.844215421,84.217,-87.405,3.783,53.579221729868415,103.45872531048225,473.783
449,449,449,398003.8989939258,5937784.0292154215,130.431,-115.22,4.172,53.578980792350485,103.4594321503716,474.172
450,450,450,398061.48699392576,5937751.291215422,188.019,-147.958,4.364,53.57869782650984,103.46031231574813,474.364
451,451,451,398112.1149939258,5937723.819215422,238.647,-175.43,4.479,53.578460818841044,103.46108566865868,474.479
452,452,452,398171.8269939258,5937711.509215421,298.359,-187.74,3.62,53.57836180495151,103.46199121685979,473.62
453,453,453,398221.8979939258,5937697.270215421,348.43,-201.979,2.767,53.57824358091417,103.46275183051955,472.767
454,454,454,398267.1649939258,5937685.082215421,393.697,-214.167,1.972,53.57814284920171,103.46343924128323,471.972
455,455,455,398310.7449939258,5937685.328215421,437.277,-213.921,0.536,53.57815350995936,103.46409712841103,470.536
456,456,456,398333.6359939258,5937683.214215421,460.168,-216.035,0.103,53.578138952211305,103.46444342347286,470.103
457,457,457,398357.34499392577,5937729.623215421,483.877,-169.626,-2.19,53.578560546849474,103.46478626930313,467.81
458,458,458,398398.02499392576,5937740.098215422,524.557,-159.151,-4.45,53.57866254942612,103.46539704967802,465.55
459,459,459,398407.6019939258,5937761.674215421,534.134,-137.575,-8.554,53.57885827181531,103.46553462245635,461.446
460,460,460,398397.9939939258,5937764.917215421,524.526,-134.332,-8.554,53.578885550227156,103.4653885035814,461.446
461,461,461,398383.6999939258,5937770.100215421,510.232,-129.149,-8.505,53.57892935219359,103.46517100282988,461.495
462,462,462,398371.1149939258,5937775.448215421,497.647,-123.801,-8.538,53.578974967467815,103.46497925077591,461.462
463,463,463,398359.06299392576,5937781.341215421,485.595,-117.908,-8.511,53.579025582716056,103.46479536821761,461.489
464,464,464,398348.87799392577,5937785.840215421,475.41,-113.409,-8.636,53.57906403396116,103.4646401276111,461.364
465,465,465,398335.6429939258,5937792.426215421,462.175,-106.823,-8.468,53.57912064621881,103.46443815731917,461.532
466,466,466,398327.13899392576,5937796.274215422,453.671,-102.975,-8.651,53.57915357339732,103.46430850829924,461.349
467,467,467,398316.8409939258,5937800.411215421,443.373,-98.838,-8.727,53.57918874941143,103.46415167860526,461.273
468,468,468,398304.1959939258,5937806.565215421,430.728,-92.684,-8.859,53.579241593568085,103.46395875582276,461.141
469,469,469,398292.2049939258,5937813.386215421,418.737,-85.863,-8.947,53.579300557432475,103.46377548954237,461.053
470,470,470,398286.7979939258,5937816.928215421,413.33,-82.321,-8.54,53.57933133494772,103.46369269873601,461.46
471,471,471,398285.1239939258,5937818.778215421,411.656,-80.471,-8.388,53.57934763316575,103.46366682129147,461.612
472,472,472,398279.7429939258,5937822.022215421,406.275,-77.227,-8.339,53.57937573802195,103.46358451998125,461.661
473,473,473,398269.1019939258,5937827.589215421,395.634,-71.66,-8.207,53.57942369555327,103.46342204409649,461.793
474,474,474,398261.2679939258,5937836.532215421,387.8,-62.717,-8.148,53.57950253176058,103.46330084867643,461.852
475,475,475,398254.0639939258,5937841.672215422,380.596,-57.577,-8.515,53.579547318894605,103.46319040441985,461.485
476,476,476,398243.1799939258,5937845.1882154215,369.712,-54.061,-8.298,53.57957679985838,103.46302492712584,461.702
477,477,477,398229.5919939258,5937850.4152154215,356.124,-48.834,-8.143,53.57962112981834,103.46281806560285,461.85699999999997
478,478,478,398216.2479939258,5937854.204215421,342.78,-45.045,-7.966,53.5796525858864,103.46261535657541,462.034
479,479,479,398201.7989939258,5937857.285215422,328.331,-41.964,-7.845,53.57967746554865,103.46239619435597,462.155
480,480,480,398187.5559939258,5937861.470215421,314.088,-37.779,-7.946,53.579712304577335,103.46217978207694,462.054
481,481,481,398172.7479939258,5937865.500215421,299.28,-33.749,-8.108,53.57974564080133,103.46195488937464,461.892
482,482,482,398160.1959939258,5937868.518215422,286.728,-30.731,-8.089,53.57977032150051,103.4617643886837,461.911
483,483,483,398141.6669939258,5937873.533215421,268.199,-25.716,-7.889,53.57981178487264,103.46148299244716,462.111
484,484,484,398128.3739939258,5937877.878215421,254.906,-21.371,-7.784,53.57984824439993,103.46128087012387,462.216
485,485,485,398114.3209939258,5937882.587215422,240.853,-16.662,-7.717,53.57988782660512,103.46106715377232,462.283
486,486,486,398097.9069939258,5937887.5632154215,224.439,-11.686,-7.911,53.57992934880862,103.46081770223016,462.089
487,487,487,398081.87799392577,5937891.491215421,208.41,-7.758,-7.982,53.57996152870009,103.46057440533562,462.018
488,488,488,398067.0959939258,5937896.266215421,193.628,-2.983,-8.173,53.580001560989786,103.46034965937618,461.827
489,489,489,398053.8359939258,5937901.263215422,180.368,2.014,-8.709,53.58004388341867,103.46014782051242,461.291
490,490,490,398038.4739939258,5937904.195215422,165.006,4.946,-8.879,53.58006724224148,103.45991491857697,461.121
491,491,491,398025.3589939258,5937901.991215421,151.891,2.742,-8.139,53.58004488897606,103.45971762082515,461.861
492,492,492,398018.5699939258,5937900.195215422,145.102,0.946,-7.365,53.58002743141252,103.45961570345554,462.635
493,493,493,398018.63299392577,5937896.125215421,145.165,-3.124,-5.867,53.57999087349165,103.45961798440689,464.133
494,494,494,398017.3479939258,5937893.122215421,143.88,-6.127,-4.851,53.57996364078845,103.4595995639207,465.149
495,495,495,398015.1019939258,5937890.479215422,141.634,-8.77,-3.71,53.57993945593501,103.45956651615269,466.29
496,496,496,398015.7489939258,5937902.2392154215,142.281,2.99,-7.644,53.58004524886064,103.45957244259135,462.356
497,497,497,398004.6989939258,5937905.057215421,131.231,5.808,-7.914,53.58006842076661,103.45940468264489,462.086
498,498,498,397989.0939939258,5937907.959215421,115.626,8.71,-7.483,53.5800914613186,103.45916812104313,462.517
499,499,499,397975.2479939258,5937912.130215421,101.78,12.881,-8.122,53.58012624590018,103.45895770281948,461.878
500,500,500,397959.6489939258,5937914.538215421,86.181,15.289,-8.223,53.58014484799514,103.45872139275353,461.777
501,501,501,397957.9719939258,5937913.998215421,84.504,14.749,-8.101,53.580139669678225,103.45869624894578,461.899
502,502,502,397956.4709939258,5937910.717215422,83.003,11.468,-6.51,53.580109896902,103.45867465858194,463.49
503,503,503,397954.2409939258,5937907.156215421,80.773,7.907,-5.973,53.580077466408056,103.4586421529295,464.027
504,504,504,397953.4749939258,5937904.015215421,80.007,4.766,-5.413,53.580049094564004,103.45863161430547,464.587
505,505,505,397956.3189939258,5937915.669215421,82.851,16.42,-8.51,53.580154362513895,103.4586707446898,461.49
506,506,506,397949.0539939258,5937918.272215421,75.586,19.023,-8.568,53.58017633775953,103.45856020235247,461.432
507,507,507,397937.1679939258,5937919.677215422,63.7,20.428,-8.26,53.580186649340575,103.45838028094747,461.74
508,508,508,397921.2429939258,5937922.073215421,47.775,22.824,-8.281,53.580205079020864,103.45813905209025,461.719
509,509,509,397905.8919939258,5937924.638215422,32.424,25.389,-7.871,53.580225138456704,103.45790643436123,462.129
510,510,510,397902.6289939258,5937922.943215421,29.161,23.694,-7.55,53.58020927323495,103.45785772199939,462.45
511,511,511,397902.00299392577,5937919.026215421,28.535,19.777,-6.439,53.58017395599114,103.45784955150076,463.561
512,512,512,397901.8089939258,5937915.416215422,28.341,16.167,-5.252,53.58014148132326,103.45784780318604,464.748
513,513,513,397901.4989939258,5937925.897215421,28.031,26.648,-8.163,53.580235595825265,103.45783969432372,461.837
514,514,514,397893.4289939258,5937927.539215421,19.961,28.29,-8.227,53.580248778721426,103.45771731132898,461.773
515,515,515,397880.8759939258,5937931.485215421,7.408,32.236,-8.328,53.580281790791425,103.45752648732763,461.672
516,516,516,397869.92699392576,5937935.089215421,-3.541,35.84,-8.099,53.58031204191699,103.45735999316318,461.901
517,517,517,397859.5909939258,5937938.0062154215,-13.877,38.757,-8.432,53.580336239290546,103.4572029790494,461.568
518,518,518,397850.6589939258,5937940.591215421,-22.809,41.342,-8.283,53.58035772677993,103.45706727192855,461.717
519,519,519,397848.2679939258,5937941.922215422,-25.2,42.673,-8.121,53.58036922053211,103.45703073544044,461.879
520,520,520,397837.43799392576,5937946.2562154215,-36.03,47.007,-8.68,53.58040605340122,103.45686579839925,461.32
521,521,521,397825.9359939258,5937949.851215421,-47.532,50.602,-8.841,53.580436115006165,103.45669095666527,461.159
522,522,522,397811.68799392576,5937952.695215422,-61.78,53.446,-8.61,53.580458893405655,103.45647489954783,461.39
523,523,523,397804.5969939258,5937953.768215422,-68.871,54.519,-8.51,53.58046715302368,103.45636748342866,461.49
524,524,524,397794.7499939258,5937958.735215421,-78.718,59.486,-8.563,53.580509864207755,103.45621718019949,461.437
525,525,525,397783.5959939258,5937962.352215421,-89.872,63.103,-8.548,53.5805401903542,103.45604758474263,461.452
526,526,526,397772.3909939258,5937966.644215421,-101.077,67.395,-8.722,53.58057657138419,103.45587699793776,461.278
527,527,527,397758.5689939258,5937970.674215421,-114.899,71.425,-8.567,53.580610087891166,103.45566698326537,461.433
528,528,528,397746.3329939258,5937974.190215421,-127.135,74.941,-8.565,53.580639294796,103.45548108327051,461.435
529,529,529,397735.1979939258,5937977.317215421,-138.27,78.068,-8.48,53.580665220807866,103.45531193420683,461.52
530,530,530,397724.4519939258,5937982.027215421,-149.016,82.778,-8.723,53.58070544613166,103.45514813965174,461.277
531,531,531,397715.3379939258,5937985.483215421,-158.13,86.234,-8.707,53.58073472195806,103.45500939694153,461.293
532,532,532,397705.9229939258,5937986.900215421,-167.545,87.651,-8.2,53.58074561793368,103.4548667775577,461.8
533,533,533,397702.4449939258,5937981.8642154215,-171.023,82.615,-6.437,53.58069968973021,103.45481591452264,463.563
534,534,534,397702.6349939258,5937977.704215421,-170.833,78.455,-5.031,53.58066234802938,103.45482014670031,464.969
535,535,535,397702.9009939258,5937974.557215421,-170.567,75.308,-3.563,53.580634123238326,103.45482519437175,466.437
536,536,536,397702.8479939258,5937971.400215421,-170.62,72.151,-3.089,53.58060574637666,103.45482542881845,466.911
537,537,537,397701.35599392577,5937988.424215421,-172.112,89.175,-8.262,53.58075842075557,103.45479732193911,461.738
538,538,538,397689.35099392576,5937993.553215421,-184.117,94.304,-8.211,53.580802164612216,103.45461437981757,461.789
539,539,539,397683.2119939258,5937994.835215421,-190.256,95.586,-8.099,53.58081248618857,103.454521268044,461.901
540,540,540,397672.7619939258,5938000.2222154215,-200.706,100.973,-8.221,53.580858851200674,103.45436171948734,461.779
541,541,541,397662.42099392577,5938003.592215422,-211.047,104.343,-8.322,53.58088711396428,103.45420447768423,461.678
542,542,542,397646.43199392577,5938008.197215421,-227.036,108.948,-8.161,53.58092537116205,103.4539615524649,461.839
543,543,543,397636.0909939258,5938011.479215422,-237.377,112.23,-8.221,53.5809528426916,103.45380433901813,461.779
544,544,544,397628.2949939258,5938013.430215421,-245.173,114.181,-8.238,53.58096885136398,103.45368598851032,461.762
545,545,545,397626.0759939258,5938014.906215421,-247.392,115.657,-8.333,53.58098168050905,103.45365200003891,461.667
546,546,546,397618.6619939258,5938016.281215421,-254.806,117.032,-8.221,53.58099258808018,103.45353960609935,461.779
547,547,547,397612.5939939258,5938019.912215421,-260.874,120.663,-8.26,53.581024029079344,103.45344679511814,461.74
548,548,548,397606.5559939258,5938020.281215421,-266.912,121.032,-8.129,53.58102616590568,103.45335550709258,461.871
549,549,549,397593.4739939258,5938025.351215421,-279.994,126.102,-8.817,53.581069167121335,103.45315632022411,461.183
550,550,550,397578.6559939258,5938029.012215422,-294.812,129.763,-8.894,53.58109916875429,103.45293138363273,461.106
551,551,551,397563.4399939258,5938029.975215421,-310.028,130.726,-8.433,53.58110484997373,103.45270132284566,461.567
552,552,552,397550.5739939258,5938032.197215421,-322.894,132.948,-8.301,53.58112230224095,103.45250633115312,461.699
553,553,553,397547.4769939258,5938033.161215421,-325.991,133.912,-8.313,53.581130359082884,103.4524592534345,461.687
554,554,554,397544.8709939258,5938033.983215421,-328.597,134.734,-8.434,53.58113723591237,103.45241963587237,461.566
555,555,555,397531.7359939258,5938036.700215422,-341.732,137.451,-8.346,53.5811590828712,103.45222041980884,461.654
556,556,556,397520.4659939258,5938038.335215421,-353.002,139.086,-8.17,53.58117157184658,103.45204971828421,461.83
557,557,557,397509.1339939258,5938039.822215421,-364.334,140.573,-7.899,53.581182718642765,103.4518781291302,462.101
558,558,558,397504.0089939258,5938038.814215422,-369.459,139.565,-8.016,53.58117265998062,103.45180107820917,461.984
559,559,559,397503.5969939258,5938035.259215421,-369.871,136.01,-6.841,53.58114063684949,103.4517960248856,463.159
560,560,560,397503.3349939258,5938032.876215422,-370.133,133.627,-6.146,53.581119173762126,103.45179285152888,463.854
561,561,561,397503.0099939258,5938039.819215422,-370.458,140.57,-7.899,53.58118149494391,103.45178566436262,462.101
562,562,562,397493.9029939258,5938042.211215422,-379.565,142.962,-8.29,53.581201207887425,103.45164737297452,461.71
563,563,563,397484.7089939258,5938043.842215422,-388.759,144.593,-8.509,53.58121406587948,103.45150801780616,461.491
564,564,564,397470.7549939258,5938045.475215421,-402.713,146.226,-8.721,53.581226011186516,103.4512967910078,461.279
565,565,565,397459.3139939258,5938046.384215421,-414.154,147.135,-8.534,53.58123194210778,103.45112374556562,461.466
566,566,566,397455.6839939258,5938045.620215422,-417.784,146.371,-8.057,53.581224367661136,103.45106918746939,461.943
567,567,567,397453.3359939258,5938042.668215421,-420.132,143.419,-6.27,53.581197384094544,103.45103470508268,463.73
568,568,568,397451.9079939258,5938040.887215422,-421.56,141.638,-4.903,53.58118110214033,103.45101372899248,465.097
569,569,569,397452.3879939258,5938038.946215421,-421.08,139.697,-3.473,53.581163755597686,103.45102161419321,466.527
570,570,570,397453.8379939258,5938037.736215421,-419.63,138.487,-2.801,53.581153166934016,103.45104390514688,467.199
571,571,571,397452.33999392577,5938047.139215421,-421.128,147.89,-8.392,53.581237362461,103.45101819759135,461.608
572,572,572,397435.7189939258,5938049.713215421,-437.749,150.464,-8.761,53.58125724049795,103.45076639248526,461.239
573,573,573,397423.5109939258,5938050.738215421,-449.957,151.489,-8.608,53.58126406293397,103.45058172785036,461.392
574,574,574,397412.5979939258,5938052.056215421,-460.87,152.807,-8.241,53.581273771065504,103.45041651997941,461.759
575,575,575,397405.8979939258,5938050.729215422,-467.57,151.48,-7.841,53.58126053708232,103.45031579329685,462.159
576,576,576,397404.75799392577,5938046.235215421,-468.71,146.986,-8.014,53.58121993433399,103.4503000577314,461.986
577,577,577,397404.7989939258,5938042.870215422,-468.669,143.621,-7.742,53.58118970695906,103.45030178288873,462.258
578,578,578,397403.77999392577,5938036.831215422,-469.688,137.582,-7.207,53.58113524565341,103.45028838218427,462.793
579,579,579,397401.6159939258,5938032.9152154215,-471.852,133.666,-6.153,53.58109963606975,103.45025699544641,463.847
580,580,580,397401.18199392577,5938028.9722154215,-472.286,129.723,-5.437,53.5810641222974,103.45025173866608,464.563
581,581,581,397401.5009939258,5938025.434215421,-471.967,126.185,-5.221,53.58103239485441,103.45025771819743,464.779
582,582,582,397402.6429939258,5938022.515215421,-470.825,123.266,-4.826,53.581006390277366,103.45027592059175,465.174
583,583,583,397402.2119939258,5938020.303215421,-471.256,121.054,-4.307,53.58098643057506,103.45027014010223,465.693
584,584,584,397400.3679939258,5938021.728215422,-473.1,122.479,-4.019,53.58099887385106,103.45024182943037,465.981
585,585,585,397399.4979939258,5938024.212215422,-473.97,124.963,-4.814,53.58102102304423,103.45022787689867,465.186
586,586,586,397400.6429939258,5938025.122215421,-472.825,125.873,-5.314,53.58102942361381,103.45024486594414,464.686
587,587,587,397400.3379939258,5938029.8132154215,-473.13,130.564,-5.437,53.58107151379783,103.45023871877427,464.563
588,588,588,397400.4299939258,5938032.127215421,-473.038,132.878,-5.64,53.581092323682896,103.45023934721313,464.36
589,589,589,397401.3629939258,5938033.316215421,-472.105,134.067,-6.268,53.58110318966722,103.4502530436159,463.732
590,590,590,397401.4879939258,5938036.110215421,-471.98,136.861,-6.624,53.581128318931604,103.450254012541,463.376
591,591,591,397401.5749939258,5938038.595215421,-471.893,139.346,-6.125,53.581150664317576,103.45025450928259,463.875
592,592,592,397401.4039939258,5938042.104215422,-472.064,142.855,-6.031,53.58118216013866,103.45025077390089,463.969
593,593,593,397402.0989939258,5938045.341215421,-471.369,146.092,-6.958,53.581211381374146,103.45026020358412,463.042
594,594,594,397402.4579939258,5938047.602215421,-471.01,148.353,-7.42,53.58123176726969,103.45026488086815,462.58
595,595,595,397403.7009939258,5938048.891215421,-469.767,149.642,-8.078,53.58124359241751,103.45028322511746,461.922
596,596,596,397402.95399392577,5938051.744215421,-470.514,152.495,-8.193,53.58126908123529,103.45027100839712,461.807
597,597,597,397393.8749939258,5938055.596215421,-479.593,156.347,-8.583,53.58130191637436,103.45013265885562,461.417
598,598,598,397384.0239939258,5938056.9152154215,-489.444,157.666,-8.45,53.581311840652724,103.44998348549979,461.55
599,599,599,397372.0959939258,5938059.560215421,-501.372,160.311,-8.426,53.58133327278162,103.44980251555016,461.574
600,600,600,397358.6489939258,5938060.624215421,-514.819,161.375,-8.27,53.581340201679346,103.44959913002738,461.73
601,601,601,397352.0089939258,5938060.743215421,-521.459,161.494,-8.084,53.58133997143014,103.44949883383367,461.916
602,602,602,397344.2179939258,5938062.389215421,-529.25,163.14,-8.256,53.58135323629846,103.44938065651013,461.744
603,603,603,397338.4109939258,5938062.743215421,-535.057,163.494,-8.178,53.581355280452094,103.44929286042486,461.822
604,604,604,397334.3329939258,5938062.948215421,-539.135,163.699,-8.169,53.58135632418813,103.44923121944302,461.831
605,605,605,397318.3109939258,5938064.476215421,-555.157,165.227,-8.494,53.58136691714891,103.44898880126591,461.506
606,606,606,397307.5619939258,5938064.454215421,-565.906,165.205,-8.462,53.581364614948036,103.44882650979228,461.538
607,607,607,397298.5419939258,5938065.456215422,-574.926,166.207,-8.833,53.581371851992316,103.44868998748755,461.167
608,608,608,397286.7509939258,5938065.427215422,-586.717,166.178,-8.687,53.58136928242713,103.4485119652091,461.313
609,609,609,397274.8899939258,5938064.9552154215,-598.578,165.706,-8.74,53.581362718421204,103.44833303183395,461.26
610,610,610,397261.4529939258,5938065.999215421,-612.015,166.75,-8.798,53.5813694670715,103.44812980355222,461.202
611,611,611,397250.8419939258,5938065.861215421,-622.626,166.612,-8.741,53.58136614845173,103.44796963398198,461.259
612,612,612,397238.5509939258,5938062.791215422,-634.917,163.542,-7.359,53.58133615571222,103.44778506354605,462.641
613,613,613,397231.1609939258,5938060.650215421,-642.307,161.401,-6.852,53.58131547032619,103.44767418733952,463.148
614,614,614,397229.2329939258,5938059.0462154215,-644.235,159.797,-6.67,53.58130068020714,103.44764560475085,463.33
615,615,615,397232.1779939258,5938056.260215421,-641.29,157.011,-5.586,53.581276224364075,103.44769098841653,464.414
616,616,616,397235.1509939258,5938053.970215421,-638.317,154.721,-5.274,53.581256230672324,103.44773663149024,464.726
617,617,617,397236.9749939258,5938051.660215422,-636.493,152.411,-4.602,53.58123583213334,103.4477649324643,465.398
618,618,618,397238.0019939258,5938049.266215421,-635.466,150.017,-3.87,53.58121452267112,103.44778122724607,466.13
619,619,619,397232.5199939258,5938053.158215421,-640.948,153.909,-4.645,53.5812484191385,103.4476971736137,465.355
620,620,620,397233.3109939258,5938049.840215421,-640.157,150.591,-3.509,53.58121876107564,103.44771020932758,466.491
621,621,621,397232.93799392576,5938046.941215421,-640.53,147.692,-2.625,53.5811926397578,103.4477055319585,467.375
622,622,622,397235.0389939258,5938048.775215421,-638.429,149.526,-2.988,53.58120953036621,103.44773665087708,467.012
623,623,623,397234.5639939258,5938051.309215421,-638.904,152.06,-3.566,53.5812322059141,103.44772864457371,466.434
624,624,624,397230.3439939258,5938053.492215421,-643.124,154.243,-4.392,53.581250993840094,103.4476642084135,465.608
625,625,625,397228.6459939258,5938053.314215422,-644.822,154.065,-4.054,53.58124906174936,103.44763862907627,465.946
626,626,626,397227.2499939258,5938055.934215421,-646.218,156.685,-4.969,53.58127232955155,103.44761668829275,465.031
627,627,627,397225.6649939258,5938053.673215421,-647.803,154.424,-4.299,53.58125170332397,103.44759350101845,465.701
628,628,628,397228.6899939258,5938058.601215421,-644.778,159.352,-6.514,53.581296575372626,103.4476375525604,463.486
629,629,629,397226.7779939258,5938061.025215421,-646.69,161.776,-7.548,53.58131798095494,103.44760788524042,462.452
630,630,630,397225.1589939258,5938056.427215422,-648.309,157.178,-6.894,53.58127634954123,103.44758495412118,463.106
631,631,631,397222.3159939258,5938054.1712154215,-651.152,154.922,-6.454,53.58125552171767,103.44754277078479,463.546
632,632,632,397220.9639939258,5938050.720215421,-652.504,151.471,-5.891,53.58122424869172,103.44752349346376,464.109
633,633,633,397222.4279939258,5938046.640215421,-651.04,147.391,-5.116,53.58118787577144,103.44754694176328,464.884
634,634,634,397225.1209939258,5938044.736215421,-648.347,145.487,-4.449,53.58117129557248,103.44758823001857,465.551
635,635,635,397225.3959939258,5938043.495215422,-648.072,144.246,-3.962,53.581160198768124,103.44759279084931,466.038
636,636,636,397221.42699392576,5938045.491215421,-652.041,146.242,-4.488,53.58117735556666,103.44753220613813,465.512
637,637,637,397219.8329939258,5938047.615215422,-653.635,148.366,-4.905,53.58119612786621,103.4475074390871,465.095
638,638,638,397219.2209939258,5938050.808215422,-654.247,151.559,-5.184,53.58122469782819,103.44749714710477,464.816
639,639,639,397220.4559939258,5938053.558215422,-653.012,154.309,-5.661,53.581249649272635,103.44751488867277,464.339
640,640,640,397221.8529939258,5938055.765215421,-651.615,156.516,-6.115,53.58126975347125,103.44753525509324,463.885
641,641,641,397225.0559939258,5938058.682215421,-648.412,159.433,-6.779,53.581296591089576,103.44758265639453,463.221
642,642,642,397225.85099392576,5938061.616215421,-647.617,162.367,-7.708,53.5813231095876,103.44759369392334,462.292
643,643,643,397215.8579939258,5938064.236215421,-657.61,164.987,-8.079,53.581344692672026,103.44744194747247,461.921
644,644,644,397204.2819939258,5938065.470215421,-669.186,166.221,-8.695,53.581353511754706,103.44726675572005,461.305
645,645,645,397191.69299392577,5938063.914215421,-681.775,164.665,-8.331,53.58133706318138,103.44707718767602,461.669
646,646,646,397182.7349939258,5938064.022215421,-690.733,164.773,-8.174,53.581336277573705,103.44694189583848,461.826
647,647,647,397173.9079939258,5938063.035215422,-699.56,163.786,-7.783,53.581325678654316,103.44680894271693,462.217
648,648,648,397168.0289939258,5938060.638215422,-705.439,161.389,-7.545,53.581302988399386,103.4467209658472,462.455
649,649,649,397168.2059939258,5938055.805215421,-705.262,156.556,-6.53,53.581259597422125,103.44672523067125,463.47
650,650,650,397170.6159939258,5938051.394215421,-702.852,152.145,-5.451,53.58122043601994,103.44676307227671,464.549
651,651,651,397172.0329939258,5938051.740215422,-701.435,152.491,-5.147,53.58122382272689,103.44678435341586,464.853
652,652,652,397172.4359939258,5938051.622215421,-701.032,152.373,-4.08,53.5812228414784,103.44679047714531,465.92
653,653,653,397172.1079939258,5938049.852215421,-701.36,150.603,-4.006,53.581206873291165,103.4467861078409,465.994
654,654,654,397171.8599939258,5938049.714215421,-701.608,150.465,-4.903,53.58120558470576,103.44678240878149,465.097
655,655,655,397170.9149939258,5938048.282215421,-702.553,149.033,-4.329,53.58119253256342,103.44676861211576,465.671
656,656,656,397169.09499392577,5938050.436215421,-704.373,151.187,-5.081,53.58121152994991,103.44674042248776,464.919
657,657,657,397167.4289939258,5938052.425215421,-706.039,153.176,-5.464,53.581229074958316,103.44671461242666,464.536
658,658,658,397166.4109939258,5938054.762215422,-707.057,155.513,-5.733,53.58124987387707,103.44669847177553,464.267
659,659,659,397166.2629939258,5938056.942215421,-707.205,157.693,-6.262,53.58126943268925,103.44669551888688,463.738
660,660,660,397166.4079939258,5938059.144215421,-707.06,159.895,-7.345,53.58128924662427,103.44669698272932,462.655
661,661,661,397164.2269939258,5938062.535215422,-709.241,163.286,-8.099,53.58131928795685,103.44666293472575,461.901
662,662,662,397153.0829939258,5938063.231215421,-720.385,163.982,-8.539,53.58132335655005,103.44649444295612,461.461
663,663,663,397141.52999392577,5938061.539215421,-731.938,162.29,-8.066,53.58130588793842,103.44632056267116,461.934
664,664,664,397132.9389939258,5938061.609215422,-740.529,162.36,-8.069,53.5813048320167,103.44619082479133,461.931
665,665,665,397122.4849939258,5938061.823215421,-750.983,162.574,-7.74,53.581304704403586,103.44603291017485,462.26
666,666,666,397112.2129939258,5938059.519215421,-761.255,160.27,-6.819,53.58128198745169,103.44587857361682,463.181
667,667,667,397111.4059939258,5938056.282215421,-762.062,157.033,-5.421,53.58125274392126,103.44586745587183,464.579
668,668,668,397109.0339939258,5938056.215215421,-764.434,156.966,-5.47,53.58125167658633,103.44583166337532,464.53
669,669,669,397107.0539939258,5938061.826215421,-766.414,162.577,-7.972,53.58130170433204,103.44579991782152,462.028
670,670,670,397110.30199392576,5938072.123215421,-763.166,172.874,-9.338,53.581394862524746,103.4458455646479,460.662
671,671,671,397099.13299392577,5938072.967215422,-774.335,173.718,-9.494,53.58140025487429,103.44567664625413,460.506
672,672,672,397095.67699392576,5938062.050215421,-777.791,162.801,-8.325,53.58130148496197,103.44562806363466,461.675
673,673,673,397085.9989939258,5938060.532215421,-787.469,161.283,-8.422,53.58128594644137,103.44548243689641,461.578
674,674,674,397074.7869939258,5938057.606215421,-798.681,158.357,-8.214,53.58125745549822,103.44531411286731,461.786
675,675,675,397063.7999939258,5938055.686215421,-809.668,156.437,-7.979,53.58123804762666,103.44514885453826,462.021
676,676,676,397054.8459939258,5938054.275215421,-818.622,155.026,-7.548,53.581223612052014,103.44501412450265,462.452
677,677,677,397050.1369939258,5938053.536215421,-823.331,154.287,-7.626,53.58121604766388,103.44494326763058,462.374
678,678,678,397043.3739939258,5938053.617215421,-830.094,154.368,-7.936,53.581215447929154,103.44484112720744,462.064
679,679,679,397034.0199939258,5938053.3132154215,-839.448,154.064,-8.24,53.581210880136695,103.44469999261284,461.76
680,680,680,397027.21499392577,5938051.785215422,-846.253,152.536,-8.138,53.581195814706454,103.44459774889404,461.862
681,681,681,397022.1399939258,5938051.352215421,-851.328,152.103,-8.584,53.58119092769338,103.44452126500364,461.416
682,682,682,397022.7389939258,5938045.747215421,-850.729,146.498,-8.06,53.58114068306445,103.44453215848681,461.94
683,683,683,397019.7969939258,5938045.946215421,-853.671,146.697,-7.761,53.58114189348661,103.44448767201982,462.239
684,684,684,397018.5669939258,5938049.141215421,-854.901,149.892,-7.926,53.58117035980256,103.4444680462659,462.074
